,Player,Progressive Carries,Touches,Expected Assists,Progressive Passes,Passes,Interceptions,Possession-Winning-Tackles,Aerials Won,Non-Penalty Expected Goals,cluster,Component 1,Component 2
10,Lucien Agoume,2.548076923076923,57.59615384615385,0.0192307692307692,3.75,39.80769230769231,2.692307692307692,2.019230769230769,1.4903846153846154,0.05,1,-2.0126182023403554,-0.9951989247001022
11,Nayef Aguerd,2.4342105263157894,81.15131578947368,0.0131578947368421,2.9276315789473686,64.3421052631579,1.7763157894736843,0.3947368421052631,3.5526315789473686,0.06,1,-1.7110696412958137,-0.8984465081682005
12,Ruben Aguilar,6.34453781512605,84.28571428571428,0.0336134453781512,6.428571428571428,60.42016806722689,2.4789915966386555,2.142857142857143,1.638655462184874,0.01,2,-3.452390108070932,1.034047945180056
13,Joseph Aidoo,3.583617747440273,62.04778156996587,0.0034129692832764,3.378839590443686,43.105802047781566,1.877133105802048,1.3993174061433449,2.627986348122867,0.01,1,-1.5088730390686018,-1.0006126282315215
14,Rayan Aït Nouri,5.812807881773399,63.103448275862064,0.064039408866995,2.413793103448276,37.14285714285714,1.8719211822660096,2.118226600985221,0.9852216748768472,0.04,6,-1.5493569171883415,0.6627431750049966
15,Kristoffer Ajer,3.2882882882882885,49.90990990990991,0.063063063063063,3.3783783783783785,28.333333333333336,2.2072072072072078,0.990990990990991,2.8378378378378377,0.04,5,-0.30116685111277236,-1.3461908083653438
16,Ludovic Ajorque,1.5789473684210529,41.54605263157895,0.1809210526315789,1.5131578947368425,22.039473684210527,0.493421052631579,0.8223684210526316,5.065789473684211,0.29,0,2.5645903884994343,-1.6724132127512885
17,Manuel Akanji,5.099601593625498,87.56972111553785,0.0039840637450199,4.820717131474104,71.75298804780876,1.8725099601593624,1.4342629482071712,2.549800796812749,0.07,2,-2.9056636965873786,0.5128489715065028
18,Carlos Akapo,3.463414634146341,53.21951219512195,0.024390243902439,1.804878048780488,30.73170731707317,3.1707317073170733,1.6585365853658536,2.097560975609756,0.02,1,-1.723384268826143,-1.318393831844915
19,Kevin Akpoguma,4.0,67.23529411764706,0.1235294117647058,4.647058823529412,42.41176470588236,2.0588235294117645,1.1764705882352942,1.3529411764705883,0.07,6,-0.9567325026928605,0.46827958225142846
20,David Alaba,4.285714285714286,73.77551020408164,0.0816326530612245,3.469387755102041,61.36054421768708,1.3945578231292517,0.6122448979591837,0.7823129251700681,0.05,6,-1.1234105721045107,1.0297834532727737
21,Jordi Alba,5.442176870748299,102.58503401360544,0.2006802721088435,8.639455782312925,79.45578231292518,1.6326530612244898,0.8503401360544218,0.6122448979591837,0.04,2,-2.450510606797357,3.0275581952758186
22,Luis Alberto,7.662835249042145,83.86973180076627,0.2988505747126436,6.896551724137931,62.95019157088122,0.842911877394636,0.689655172413793,0.421455938697318,0.14,4,-0.11238104818321493,3.9537458479381735
23,Raúl Albiol,2.6277372262773726,64.85401459854015,0.0036496350364963,2.445255474452555,48.79562043795621,1.3503649635036497,0.5474452554744526,1.9343065693430657,0.02,1,-0.8015389189151305,-0.7994770235797564
24,Thiago Alcántara,9.588235294117649,98.0,0.1352941176470588,10.294117647058824,77.94117647058823,2.0588235294117645,2.3529411764705883,2.176470588235294,0.11,2,-3.551225133307751,3.16294499495507
25,Omar Alderete,2.134831460674157,48.50187265917603,0.0112359550561797,2.846441947565544,21.64794007490637,2.621722846441948,1.6853932584269664,3.558052434456929,0.04,5,-0.9931945314622125,-2.4642066531589153
26,Carles Aleñá,3.333333333333333,42.98449612403101,0.0620155038759689,2.3643410852713176,26.705426356589147,0.7364341085271318,0.8527131782945736,0.5426356589147286,0.08,3,1.0657810530385166,-0.2949232060309814
27,Trent Alexander-Arnold,4.921135646687698,94.9211356466877,0.3533123028391167,8.769716088328076,63.50157728706625,2.3974763406940065,0.7570977917981073,0.5678233438485805,0.08,2,-1.4728892283506307,3.319265202419599
28,Mohamed Ali Cho,4.11764705882353,29.117647058823533,0.1225490196078431,0.7843137254901962,11.176470588235295,0.6372549019607844,0.3431372549019608,0.7352941176470589,0.34,0,3.520919978409428,-0.09019300074519303
29,Allan,4.362139917695473,50.82304526748971,0.037037037037037,4.362139917695473,31.1522633744856,1.728395061728395,2.5102880658436213,0.4938271604938271,0.01,6,-1.4150958645725356,-0.054100759751927116
30,Miguel Almirón,4.031413612565444,38.84816753926701,0.0366492146596858,1.9895287958115184,21.2565445026178,1.3089005235602094,1.7277486910994764,0.2617801047120419,0.11,3,0.40716170757043413,-0.351863672761864
31,Marcos Alonso,5.1037344398340245,74.149377593361,0.1908713692946057,4.439834024896265,46.97095435684647,2.7385892116182573,1.1618257261410787,2.4481327800829877,0.14,6,-1.1974491513507193,0.9268818946422709
32,Yeray Álvarez,2.318840579710145,58.93719806763285,0.0048309178743961,2.9468599033816427,39.85507246376812,2.608695652173913,0.9178743961352658,3.3816425120772946,0.02,5,-1.3713243909823785,-1.939353781090781
33,Daniel Amartey,2.542372881355932,72.11864406779661,0.0084745762711864,2.5,57.33050847457627,1.271186440677966,0.5084745762711864,1.906779661016949,0.0,1,-1.2513828226352273,-0.4984354466539722
34,Kelvin Amian,2.0408163265306123,49.421768707483,0.0408163265306122,2.346938775510204,30.612244897959187,1.6326530612244898,1.326530612244898,1.4625850340136055,0.08,5,-0.1932098787045187,-1.1156540743072125
35,Ethan Ampadu,2.795275590551181,57.00787401574804,0.0551181102362204,3.7401574803149606,34.09448818897638,2.1653543307086616,1.6929133858267718,2.677165354330709,0.01,1,-1.3039747295772441,-1.2072074277696412
36,Joachim Andersen,1.9753086419753088,77.4074074074074,0.0555555555555555,2.8703703703703707,55.95679012345679,1.851851851851852,0.7098765432098766,2.592592592592593,0.02,1,-1.627438597729965,-0.6315534247999491
37,Felipe Anderson,7.819314641744548,57.69470404984423,0.2149532710280373,3.831775700934579,34.51713395638629,1.1526479750778815,1.557632398753894,0.5607476635514018,0.17,4,0.519090491487093,2.4341682385799244
38,Benjamin André,4.052287581699346,70.84967320261437,0.0588235294117647,4.607843137254902,46.69934640522876,2.4836601307189543,2.549019607843137,3.856209150326797,0.05,1,-2.7295589216479805,-0.7607368958605379
39,Robert Andrich,3.118811881188119,60.693069306930695,0.0445544554455445,4.405940594059406,41.18811881188119,2.277227722772277,1.6336633663366338,2.0792079207920797,0.16,1,-1.1325939037042416,-0.660344310812276
40,Angeliño,3.176470588235294,68.43137254901961,0.2313725490196078,4.2745098039215685,42.90196078431372,1.3725490196078431,0.7058823529411765,0.8235294117647058,0.06,4,0.06479683461048912,1.2543347153924442
41,Waldemar Anton,3.333333333333333,75.06944444444444,0.0520833333333333,2.986111111111111,53.50694444444444,2.2916666666666665,1.1458333333333333,3.055555555555556,0.06,1,-1.9184637362121584,-0.5540492928418775
42,Michail Antonio,4.03030303030303,36.06060606060606,0.1999999999999999,1.303030303030303,14.12121212121212,0.4242424242424242,0.696969696969697,2.4545454545454546,0.33,0,3.3218868955281478,-0.036821116388077425
43,Houssem Aouar,7.302158273381295,66.76258992805755,0.1834532374100719,4.568345323741007,45.8273381294964,1.3669064748201438,1.1870503597122302,0.39568345323741,0.28,4,0.34770274512507177,2.539634093311351
44,Dennis Appiah,3.0472103004291844,53.81974248927038,0.0128755364806866,3.2188841201716736,33.30472103004292,2.017167381974249,1.5450643776824031,1.5450643776824031,0.0,1,-1.1688420176387007,-1.0322619495157557
45,Mauro Arambarri,3.2770270270270268,53.5472972972973,0.0641891891891891,2.195945945945946,31.99324324324324,1.5878378378378375,1.25,1.0472972972972971,0.04,6,-0.3330559336145683,-0.37257375651773555
46,Mattia Aramu,3.862660944206009,46.39484978540772,0.1888412017167382,2.7467811158798283,22.703862660944207,0.6008583690987124,0.4721030042918455,0.6866952789699571,0.17,3,2.2001404972042726,0.6904443551782214
47,Charles Aránguiz,2.1714285714285717,72.28571428571429,0.0971428571428571,5.0285714285714285,52.05714285714286,2.4,1.8857142857142857,0.7428571428571429,0.09,6,-2.132163746987547,0.2638428814893928
48,Néstor Araujo,3.1958762886597936,61.1340206185567,0.0068728522336769,1.924398625429553,45.70446735395189,1.8213058419243984,0.5841924398625429,2.405498281786941,0.01,1,-0.9264989017274606,-1.0249470273779349
49,Ronald Araújo,4.523809523809524,74.24603174603175,0.0158730158730158,3.055555555555556,58.92857142857143,1.4682539682539684,1.3095238095238095,2.857142857142857,0.06,6,-1.8023566690342179,-0.11092636114023895
50,Marko Arnautović,2.876254180602007,42.00668896321071,0.1471571906354515,1.7391304347826089,22.842809364548497,0.5016722408026756,0.5016722408026756,1.6387959866220736,0.42,0,3.1251986796038236,-0.0827086350645915
51,Maximilian Arnold,2.762762762762763,64.32432432432432,0.1411411411411411,4.594594594594595,43.3933933933934,2.042042042042042,1.021021021021021,0.9909909909909912,0.05,6,-0.7964568493775398,0.2962700192675694
52,Tolgay Arslan,5.326086956521739,47.71739130434783,0.0923913043478261,3.097826086956522,29.72826086956522,1.7391304347826089,1.25,0.4347826086956522,0.07,6,0.03691357574284103,0.47526643300230764
53,Takuma Asano,3.910614525139665,34.0782122905028,0.1340782122905028,1.8994413407821231,14.6927374301676,0.9497206703910616,0.6145251396648045,1.11731843575419,0.2,0,2.416777746005474,-0.22825249791401594
54,Santiago Ascacíbar,1.7045454545454546,55.719696969696976,0.0113636363636363,2.8409090909090917,37.04545454545455,2.0454545454545454,2.310606060606061,1.4015151515151516,0.04,1,-1.7728069553413792,-1.194043603976493
55,Marco Asensio,6.354166666666667,56.82291666666667,0.1197916666666666,2.8125,38.54166666666667,1.3020833333333337,0.5208333333333334,0.0520833333333333,0.38,4,1.5200115583312002,1.722433383384517
56,Iago Aspas,5.597667638483966,49.883381924198254,0.1807580174927114,2.2157434402332363,28.454810495626823,0.6122448979591837,0.2040816326530612,1.020408163265306,0.32,4,2.6427031724227645,1.281624770475169
57,Tommaso Augello,3.609022556390977,60.93984962406015,0.0714285714285714,4.473684210526316,39.92481203007519,1.7293233082706767,0.9022556390977444,1.5413533834586466,0.01,6,-0.7023292418521554,-0.21909670539572185
58,Ezequiel Ávila,3.317307692307692,38.65384615384615,0.0625,2.1634615384615383,14.759615384615383,1.1538461538461535,0.4326923076923076,2.5,0.16,0,1.89418941964469,-1.3845068750711753
59,Taiwo Awoniyi,2.603305785123967,35.413223140495866,0.0867768595041322,1.9834710743801651,13.801652892561984,0.2479338842975206,0.371900826446281,2.396694214876033,0.51,0,3.9505146652031153,-1.0032593878853806
60,Jordan Ayew,6.517857142857143,50.625,0.1026785714285714,2.142857142857143,25.446428571428573,1.25,1.517857142857143,1.3839285714285716,0.17,3,0.5763631759041201,0.7090770804436919
61,Luke Ayling,4.166666666666667,73.84920634920636,0.0317460317460317,4.9603174603174605,48.333333333333336,2.142857142857143,1.7857142857142858,1.9444444444444444,0.07,6,-2.13069991293936,-0.041198816611002415
62,César Azpilicueta,6.782608695652174,85.1304347826087,0.0913043478260869,5.391304347826087,62.69565217391305,1.608695652173913,1.3478260869565215,2.260869565217391,0.05,2,-2.112860220397821,1.5001530906831269
63,Iddrisu Baba,2.232558139534884,47.58139534883721,0.013953488372093,3.116279069767442,28.976744186046517,1.6744186046511629,2.372093023255814,2.558139534883721,0.07,5,-0.9987040533877174,-1.6632302317853296
64,Milan Badelj,2.6898734177215187,61.48734177215189,0.0727848101265822,5.094936708860759,39.936708860759495,3.7658227848101262,1.3924050632911391,1.3291139240506329,0.04,1,-2.1650884778869326,-0.7417173793099715
65,Benoît Badiashile,2.5980392156862746,75.93137254901961,0.0147058823529411,4.607843137254903,59.0686274509804,2.794117647058824,1.3725490196078431,3.5294117647058827,0.07,1,-2.6640482035867556,-1.157466072620821
66,Nedim Bajrami,6.052631578947368,49.69298245614035,0.2280701754385964,3.947368421052632,27.543859649122805,0.3508771929824561,1.2280701754385963,0.087719298245614,0.17,4,1.7083489322860703,2.0548144261787886
67,Mitchel Bakker,4.207920792079208,72.52475247524752,0.0544554455445544,3.712871287128713,50.04950495049505,2.5742574257425743,1.2376237623762376,0.9405940594059408,0.02,6,-2.1030924820223578,0.33666536288560667
68,Ridle Baku,5.882352941176471,62.68382352941177,0.1764705882352941,4.411764705882353,37.463235294117645,1.4705882352941178,1.25,1.1029411764705883,0.08,4,-0.1530511185047418,1.4070845475598386
69,Mikel Balenziaga,2.577777777777778,54.8,0.0222222222222222,3.2,34.044444444444444,2.311111111111111,1.6,1.6,0.01,1,-1.367445791323363,-1.145716902265381
70,Iván Balliu,3.4857142857142858,61.0,0.1142857142857142,3.942857142857143,39.22857142857143,1.6571428571428573,0.4285714285714285,1.0571428571428572,0.02,6,-0.11632744576341211,0.1855949638617059
71,Jonathan Bamba,7.037037037037037,56.66666666666666,0.1296296296296296,4.074074074074074,32.148148148148145,1.7037037037037035,0.7037037037037037,0.8148148148148148,0.12,4,0.43349016321620476,1.2922246666318902
72,Filippo Bandinelli,4.9308755760368665,47.69585253456221,0.1428571428571428,4.101382488479263,26.359447004608292,1.19815668202765,1.19815668202765,0.7373271889400922,0.12,3,0.8444888460237764,0.6590116673616125
73,Antonín Barák,6.538461538461538,54.11538461538461,0.1307692307692307,4.115384615384615,34.23076923076923,0.5384615384615384,0.6538461538461539,2.0384615384615383,0.25,3,1.6438784368663026,1.0103657721295372
74,Melvin Bard,5.069444444444445,75.20833333333333,0.0833333333333333,4.826388888888888,52.74305555555556,2.673611111111111,1.597222222222222,1.284722222222222,0.03,2,-2.4411575757413733,0.7484767964867398
75,Enis Bardhi,5.767195767195767,52.75132275132275,0.1746031746031746,3.068783068783069,28.0952380952381,0.9523809523809524,0.7936507936507937,0.3174603174603175,0.12,4,1.1937739004326546,1.418241132123791
76,Nicolò Barella,6.512345679012346,68.58024691358025,0.2438271604938272,5.864197530864198,47.65432098765432,1.0493827160493827,1.0185185185185186,0.6790123456790124,0.16,4,0.3122234598282831,2.606995466851162
77,Harvey Barnes,8.49785407725322,45.75107296137339,0.1716738197424892,3.1759656652360517,23.90557939914163,0.4291845493562232,0.5579399141630901,1.072961373390558,0.29,4,2.629284643498251,1.9202470173552169
78,Leandro Barreiro Martins,1.9597989949748744,41.10552763819096,0.1055276381909547,2.412060301507538,20.05025125628141,1.9095477386934676,1.7587939698492463,1.35678391959799,0.12,5,0.2560334992345051,-1.0212981113355146
79,Jacob Barrett Laursen,2.209944751381215,52.76243093922651,0.0276243093922651,2.486187845303867,31.104972375690604,1.5469613259668509,0.8839779005524862,1.1049723756906076,0.01,5,-0.23543781852171677,-1.008952036034531
80,Musa Barrow,5.949367088607596,51.94092827004219,0.1856540084388185,2.869198312236287,30.126582278481013,0.6329113924050633,0.5063291139240507,1.0126582278481011,0.23,4,1.9925710199428384,1.4280035947661827
81,Marc Bartra,2.48868778280543,62.35294117647059,0.004524886877828,2.5339366515837103,41.58371040723981,1.9457013574660635,0.9049773755656108,3.574660633484162,0.07,5,-0.9420008426536455,-1.692498998705566
82,Alessandro Bastoni,4.202334630350195,79.22178988326849,0.0544747081712062,4.046692607003891,62.295719844357976,1.4785992217898831,1.3618677042801557,2.412451361867704,0.02,6,-2.1091348221809443,0.3378746858561309
83,Simone Bastoni,4.960629921259843,60.23622047244095,0.1338582677165354,3.622047244094488,34.960629921259844,2.2440944881889764,1.4173228346456694,1.062992125984252,0.07,6,-0.7705633046340962,0.63818613810956
84,Maximilian Bauer,0.7978723404255319,57.87234042553191,0.0,0.9574468085106382,38.35106382978723,2.4468085106382977,1.3297872340425532,3.457446808510638,0.02,5,-1.5232989807807737,-2.4238329501528995
85,Timo Baumgartl,1.867219917012448,59.50207468879668,0.0207468879668049,3.2365145228215764,38.87966804979253,1.825726141078838,1.5352697095435683,3.4439834024896263,0.06,5,-1.1468207266557582,-1.760680579560415
86,Christoph Baumgartner,4.238095238095238,48.57142857142857,0.1523809523809524,3.2857142857142856,25.80952380952381,1.0,1.238095238095238,2.238095238095238,0.35,3,1.7865375603487712,0.1843865047086042
87,Ihlas Bebou,3.189655172413793,39.39655172413793,0.0818965517241379,2.0689655172413794,19.655172413793103,0.4741379310344827,0.7758620689655172,1.9827586206896552,0.36,0,2.6753034431256424,-0.6719127769232653
88,Rodrigo Becão,1.8390804597701151,49.91379310344828,0.0229885057471264,1.4655172413793105,32.01149425287357,1.6954022988505748,2.0689655172413794,2.0977011494252875,0.03,5,-1.0675528122963576,-1.5031338181062504
89,Sheraldo Becker,6.974358974358975,41.64102564102564,0.3384615384615384,2.41025641025641,19.743589743589745,0.5128205128205128,0.4615384615384615,0.6153846153846154,0.15,4,2.9447379834486105,2.427640054326245
90,Jan Bednarek,0.9246575342465754,61.16438356164384,0.0205479452054794,1.7465753424657535,40.58219178082192,3.2534246575342465,0.7191780821917808,3.904109589041096,0.08,5,-1.4326590989815913,-2.4827164335759235
91,Ishak Belfodil,2.967032967032967,36.70329670329671,0.0934065934065934,1.4835164835164836,18.186813186813183,0.3296703296703296,0.3296703296703296,2.6923076923076925,0.19,0,2.6239972967931946,-1.158455229432414
92,Haris Belkebla,2.1011673151750974,48.63813229571985,0.0233463035019455,2.6459143968871595,32.95719844357977,1.9455252918287935,1.245136186770428,1.1673151750972763,0.0,5,-0.7147268115576086,-1.2092390796338457
93,Stefan Bell,1.1635220125786163,57.264150943396224,0.050314465408805,2.641509433962264,36.66666666666666,2.0754716981132075,1.069182389937107,4.3081761006289305,0.05,5,-0.7665227716737517,-2.2824786831448005
94,Armel Bella Kotchap,0.9693877551020408,51.224489795918366,0.0153061224489795,1.4285714285714284,29.846938775510203,3.265306122448979,1.2244897959183672,2.959183673469388,0.03,5,-1.3908772798202909,-2.5256489944379794
95,Raoul Bellanova,4.332129963898917,45.55956678700361,0.1371841155234657,1.7689530685920578,24.47653429602888,1.588447653429603,0.6137184115523466,0.8303249097472925,0.06,3,0.9141338487646092,0.16918664043416817
96,Jean-Ricner Bellegarde,5.521235521235521,55.40540540540541,0.0926640926640926,3.0501930501930503,34.633204633204635,1.505791505791506,2.007722007722008,0.7335907335907337,0.1,6,-0.6355979932736665,0.779227438347139
97,Héctor Bellerín,3.3181818181818183,58.90909090909091,0.109090909090909,3.136363636363636,36.95454545454545,1.0454545454545454,0.8636363636363636,1.5454545454545454,0.02,3,0.039771111405838284,-0.008704946098454939
98,Jude Bellingham,5.193548387096774,65.80645161290323,0.1483870967741935,4.451612903225806,41.87096774193548,1.4193548387096775,1.2903225806451613,1.2903225806451613,0.14,6,-0.2564418873746253,1.1557836577298266
99,Fran Beltrán,4.11764705882353,75.77854671280278,0.0207612456747404,3.0795847750865053,59.7923875432526,1.868512110726644,1.6955017301038062,0.795847750865052,0.01,2,-2.553351261752558,0.5462725072085287
100,Wissam Ben Yedder,3.558718861209964,33.98576512455516,0.1530249110320284,1.886120996441281,17.544483985765122,0.2135231316725978,0.4982206405693949,0.8185053380782917,0.4,0,3.645054246575312,0.2615810466124896
101,Saïd Benrahma,5.352697095435684,47.21991701244813,0.1327800829875518,2.531120331950208,25.933609958506224,0.4979253112033194,0.954356846473029,0.6224066390041494,0.21,3,1.7563838334049573,0.9463843567954826
102,Ramy Bensebaini,3.8392857142857135,73.21428571428572,0.0446428571428571,3.8392857142857135,47.32142857142858,3.482142857142857,1.205357142857143,2.7678571428571432,0.1,1,-2.3020711855574145,-0.6904947410781425
103,Karim Benzema,6.319444444444445,52.8125,0.3298611111111111,4.756944444444445,36.73611111111111,0.2430555555555555,0.1736111111111111,0.625,0.52,4,3.7930916992433152,3.030537398692897
104,Domenico Berardi,5.7507987220447285,59.39297124600639,0.2715654952076677,6.102236421725239,32.49201277955272,1.6293929712460065,0.6070287539936102,0.7667731629392971,0.25,4,1.4055191145062023,2.0218498994660763
105,Álex Berenguer,5.020746887966805,51.701244813278,0.2323651452282157,2.7385892116182573,23.19502074688797,0.9958506224066388,1.2863070539419086,2.0746887966804977,0.16,3,1.3233860271548543,0.8488926281311756
106,Bartosz Bereszyński,3.425076452599388,60.42813455657492,0.0336391437308868,3.180428134556575,39.29663608562691,1.7431192660550456,1.162079510703364,1.4678899082568806,0.02,1,-0.9578785687759824,-0.4821560141329972
107,Jason Berthomier,4.375,80.72916666666667,0.203125,5.260416666666667,59.375,0.5208333333333334,1.1458333333333337,0.5729166666666667,0.1,2,-0.5454837314891869,2.2760272841204032
108,Beto,2.365145228215768,31.369294605809127,0.0622406639004149,0.9128630705394192,11.07883817427386,0.3734439834024896,0.3319502074688796,3.1535269709543567,0.44,0,3.7649250020176783,-1.734122493556743
109,Giulian Biancone,4.117647058823529,63.45098039215687,0.0392156862745098,3.450980392156863,38.03921568627451,2.862745098039216,1.6470588235294117,2.07843137254902,0.08,1,-1.7805084092465713,-0.5879451097143129
110,Pedro Bigas,3.081395348837209,64.36046511627907,0.0174418604651162,2.441860465116279,47.2093023255814,1.8604651162790695,1.2209302325581397,2.0348837209302326,0.03,1,-1.4414156575146981,-0.7051411416223649
111,Cristiano Biraghi,4.514285714285714,80.4,0.1657142857142857,4.542857142857143,59.54285714285714,1.0857142857142856,0.5142857142857142,0.2285714285714285,0.05,2,-0.7256519495085284,2.0055757458640335
112,Yves Bissouma,4.340425531914893,63.14893617021277,0.0340425531914893,2.2127659574468086,45.14893617021277,2.3404255319148937,2.127659574468085,0.8936170212765957,0.04,6,-2.180497170980369,0.11918086094155975
113,Ludovic Blas,4.893617021276596,47.2644376899696,0.1033434650455927,2.8267477203647418,25.44072948328268,1.1854103343465046,0.7598784194528876,0.668693009118541,0.23,3,1.4744478964011651,0.46314554833452126
114,Jérôme Boateng,2.9444444444444446,69.94444444444444,0.0777777777777777,4.222222222222222,54.44444444444444,1.8888888888888888,0.8333333333333334,1.0,0.02,6,-1.3876406709545517,0.23066455296636845
115,Jean-Paul Boëtius,2.75,60.0,0.125,5.55,34.9,1.5,1.6,0.5,0.07,6,-0.4978809447293248,0.3193083574846258
116,Giacomo Bonaventura,6.825396825396826,58.05555555555556,0.0992063492063492,3.571428571428572,40.11904761904762,1.1904761904761905,0.753968253968254,0.5952380952380952,0.2,4,0.6103851364695753,1.457229727995714
117,Federico Bonazzoli,2.560386473429952,39.95169082125604,0.038647342995169,1.884057971014493,20.048309178743963,0.3864734299516908,0.8695652173913043,0.6763285024154589,0.29,0,2.226733924859394,-0.6418252560193957
118,Leonardo Bonucci,0.8071748878923767,66.32286995515695,0.0179372197309417,2.914798206278027,49.64125560538116,1.569506726457399,0.3139013452914798,2.0179372197309418,0.12,5,-0.4288180407470534,-1.200871191492374
119,Sebastiaan Bornauw,0.6278026905829596,62.28699551569507,0.0089686098654708,1.0762331838565022,45.02242152466368,1.9730941704035876,0.9865470852017936,3.7668161434977576,0.06,5,-1.1491893346882829,-2.229037879976276
120,Rafael Borré,2.7272727272727275,39.24242424242424,0.125,1.5530303030303032,19.583333333333336,0.2272727272727273,1.0227272727272727,2.310606060606061,0.35,0,2.756435688642072,-0.6022261670162984
121,Sven Botman,2.44,70.12,0.016,2.88,53.2,1.52,1.0,2.96,0.06,1,-1.3299248291324184,-0.9620722280716708
122,Denis Bouanga,5.313653136531365,48.81918819188191,0.1660516605166051,2.214022140221402,20.44280442804428,0.4797047970479705,1.107011070110701,2.5830258302583022,0.31,3,2.245529469421114,0.4297377246543893
123,Hicham Boudaoui,4.111111111111111,49.5,0.1555555555555555,2.1666666666666665,28.0,1.7222222222222223,1.1666666666666667,0.8888888888888888,0.06,3,0.2757680491687897,0.34820761547844814
124,Ryad Boudebouz,6.48,71.36,0.152,4.96,48.88,0.72,0.76,0.56,0.06,4,-0.10311934225165398,2.100331821351976
125,Sofiane Boufal,8.185328185328185,58.14671814671815,0.2471042471042471,3.822393822393823,29.922779922779924,0.3474903474903475,1.2741312741312742,0.4633204633204633,0.23,4,1.6509235553407107,2.9113260702662576
126,Farid Boulaya,6.176470588235294,52.88235294117647,0.1705882352941176,3.176470588235294,28.823529411764707,1.2352941176470589,0.5294117647058824,0.6470588235294118,0.09,4,1.0716171423951153,1.2971328458030962
127,Benjamin Bourigeaud,4.929577464788732,62.70422535211268,0.3718309859154929,5.774647887323944,38.816901408450704,1.380281690140845,0.5352112676056338,0.5633802816901409,0.15,4,1.2922445433396916,2.6362528421904092
128,Jarrod Bowen,3.927492447129909,38.54984894259819,0.1722054380664652,1.6012084592145015,17.70392749244713,1.148036253776435,0.7854984894259819,1.2084592145015105,0.34,0,2.5943513872476758,0.21257517924300243
129,Dedryck Boyata,0.4739336492890995,48.53080568720379,0.0284360189573459,0.8056872037914692,32.464454976303315,1.0900473933649288,0.5687203791469194,3.1753554502369665,0.03,5,0.41000027848107967,-2.2786889878707792
130,Lucas Boyé,3.421052631578948,44.47368421052632,0.0947368421052631,1.3157894736842106,17.157894736842106,0.5263157894736842,0.8947368421052632,1.263157894736842,0.26,0,2.162765807237198,-0.27064103860152117
131,Julian Brandt,5.670995670995671,69.04761904761904,0.2034632034632034,5.281385281385281,45.15151515151515,1.0822510822510822,0.9090909090909092,0.6060606060606061,0.2,4,0.4347661671840726,2.1216190863119975
132,Darko Brašanac,3.595505617977528,43.67041198501873,0.0599250936329588,2.059925093632959,25.805243445692884,1.0861423220973785,1.2734082397003743,2.134831460674157,0.06,3,0.4810675486562367,-0.9074300314854185
133,Lilian Brassier,2.948207171314741,61.035856573705175,0.0159362549800796,3.386454183266932,40.47808764940239,2.390438247011952,1.1553784860557768,1.99203187250996,0.05,1,-1.3422438283323306,-1.0115262737952764
134,Josip Brekalo,6.062992125984253,55.82677165354331,0.2007874015748031,3.228346456692913,33.30708661417323,0.4330708661417323,0.2362204724409449,0.7874015748031497,0.19,4,2.002988509406573,1.7640605473452962
